	book_id	goodreads_book_id	best_book_id	work_id	books_count	isbn	isbn13	authors	original_publication_year	original_title	title	language_code	average_rating	ratings_count	work_ratings_count	work_text_reviews_count	ratings_1	ratings_2	ratings_3	ratings_4	ratings_5	image_url	small_image_url	processed_x	asin	category	salesrank	processed_y
1749	3097	7076706	7076706	7330987	62	399156577	9780399156570.0	Nora Roberts	2010.0	The Search	The Search	eng	4.11	34973	38603	2210	353	1290	7240	14427	15293	https://images.gr-assets.com/books/1302725483m/7076706.jpg	https://images.gr-assets.com/books/1302725483s/7076706.jpg	thesearch	0425181812	Book	91802	thesearch
1750	3100	322351	322351	816361	45	440421853	9780440421860.0	Thomas Rockwell	1973.0	How to Eat Fried Worms	How to Eat Fried Worms	eng	3.75	37888	39209	853	1070	3108	11838	11890	11303	https://images.gr-assets.com/books/1320519921m/322351.jpg	https://images.gr-assets.com/books/1320519921s/322351.jpg	howtoeatfriedworms	0553479571	Book	213933	howtoeatfriedworms
1751	3100	322351	322351	816361	45	440421853	9780440421860.0	Thomas Rockwell	1973.0	How to Eat Fried Worms	How to Eat Fried Worms	eng	3.75	37888	39209	853	1070	3108	11838	11890	11303	https://images.gr-assets.com/books/1320519921m/322351.jpg	https://images.gr-assets.com/books/1320519921s/322351.jpg	howtoeatfriedworms	0881039993	Book	1136626	howtoeatfriedworms
1752	3100	322351	322351	816361	45	440421853	9780440421860.0	Thomas Rockwell	1973.0	How to Eat Fried Worms	How to Eat Fried Worms	eng	3.75	37888	39209	853	1070	3108	11838	11890	11303	https://images.gr-assets.com/books/1320519921m/322351.jpg	https://images.gr-assets.com/books/1320519921s/322351.jpg	howtoeatfriedworms	0440445450	Book	1002	howtoeatfriedworms
1753	3106	3698	3698	1469913	135	143039024	9780143039020.0	Graham Greene, Robert  Stone	1955.0	The Quiet American	The Quiet American	eng	3.96	30395	34078	2105	278	1386	7443	15431	9540	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thequietamerican	0142001384	Book	395420	thequietamerican
1754	3111	89187	89187	219037	46	441009425	9780441009430.0	Alastair Reynolds	2000.0	Revelation Space	Revelation Space	eng	3.97	30332	32980	1487	546	1680	6722	13424	10608	https://images.gr-assets.com/books/1405532042m/89187.jpg	https://images.gr-assets.com/books/1405532042s/89187.jpg	revelationspace	0441008356	Book	116574	revelationspace
1755	3111	89187	89187	219037	46	441009425	9780441009430.0	Alastair Reynolds	2000.0	Revelation Space	Revelation Space	eng	3.97	30332	32980	1487	546	1680	6722	13424	10608	https://images.gr-assets.com/books/1405532042m/89187.jpg	https://images.gr-assets.com/books/1405532042s/89187.jpg	revelationspace	0441009425	Book	9103	revelationspace
1756	3122	77295	77295	37467	75	394724550	9780394724550.0	Anne Morrow Lindbergh	1955.0	Gift from the Sea	Gift from the Sea		4.18	30741	34056	3103	433	1446	5629	10767	15781	https://images.gr-assets.com/books/1328312670m/77295.jpg	https://images.gr-assets.com/books/1328312670s/77295.jpg	giftfromthesea	0679732411	Book	2626	giftfromthesea
1757	3124	426504	426504	1007116	135	802130305	9780802130300.0	Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner	1944.0	Ficciones	Ficciones	en-US	4.47	28657	34337	1561	265	750	3053	8890	21379	https://images.gr-assets.com/books/1388197956m/426504.jpg	https://images.gr-assets.com/books/1388197956s/426504.jpg	ficciones	950040205X	Book	1304790	ficciones
1758	3124	426504	426504	1007116	135	802130305	9780802130300.0	Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner	1944.0	Ficciones	Ficciones	en-US	4.47	28657	34337	1561	265	750	3053	8890	21379	https://images.gr-assets.com/books/1388197956m/426504.jpg	https://images.gr-assets.com/books/1388197956s/426504.jpg	ficciones	8420633127	Book	654221	ficciones
1759	3133	9594	33586715	6835609	69	99267543	9780099267550.0	Kurt Vonnegut Jr.	1997.0	Timequake	Timequake	eng	3.71	23562	28238	1240	479	2338	8403	10686	6332	https://images.gr-assets.com/books/1405784951m/9594.jpg	https://images.gr-assets.com/books/1405784951s/9594.jpg	timequake	0425164349	Book	20867	timequake
1760	3133	9594	33586715	6835609	69	99267543	9780099267550.0	Kurt Vonnegut Jr.	1997.0	Timequake	Timequake	eng	3.71	23562	28238	1240	479	2338	8403	10686	6332	https://images.gr-assets.com/books/1405784951m/9594.jpg	https://images.gr-assets.com/books/1405784951s/9594.jpg	timequake	0425165965	Book	569476	timequake
1761	3133	9594	33586715	6835609	69	99267543	9780099267550.0	Kurt Vonnegut Jr.	1997.0	Timequake	Timequake	eng	3.71	23562	28238	1240	479	2338	8403	10686	6332	https://images.gr-assets.com/books/1405784951m/9594.jpg	https://images.gr-assets.com/books/1405784951s/9594.jpg	timequake	0613281039	Book	1231151	timequake
1762	3133	9594	33586715	6835609	69	99267543	9780099267550.0	Kurt Vonnegut Jr.	1997.0	Timequake	Timequake	eng	3.71	23562	28238	1240	479	2338	8403	10686	6332	https://images.gr-assets.com/books/1405784951m/9594.jpg	https://images.gr-assets.com/books/1405784951s/9594.jpg	timequake	0399137378	Book	180090	timequake
1763	3136	41967	41967	1004459	74	752876821	9780752876820.0	Maeve Binchy	1996.0	Evening Class	Evening Class	en-GB	3.98	32639	34551	856	202	1225	8694	13528	10902	https://images.gr-assets.com/books/1368673760m/41967.jpg	https://images.gr-assets.com/books/1368673760s/41967.jpg	eveningclass	0440223202	Book	63573	eveningclass
1764	3136	41967	41967	1004459	74	752876821	9780752876820.0	Maeve Binchy	1996.0	Evening Class	Evening Class	en-GB	3.98	32639	34551	856	202	1225	8694	13528	10902	https://images.gr-assets.com/books/1368673760m/41967.jpg	https://images.gr-assets.com/books/1368673760s/41967.jpg	eveningclass	055347765X	Book	573319	eveningclass
1765	3141	6862	6862	933082	97	385494246	9780385494240.0	Ian McEwan	1998.0	Amsterdam	Amsterdam		3.41	30469	34352	2553	1038	4225	13087	11759	4243	https://images.gr-assets.com/books/1403191209m/6862.jpg	https://images.gr-assets.com/books/1403191209s/6862.jpg	amsterdam	0674003314	Book	783166	amsterdam
1766	3142	40923	40923	210239	24	812966007	9780812966010.0	Edmund Morris	2001.0	Theodore Rex	Theodore Rex	eng	4.16	29474	30577	866	556	1079	4598	11118	13226	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theodorerex	0394555090	Book	12353	theodorerex
1767	3142	40923	40923	210239	24	812966007	9780812966010.0	Edmund Morris	2001.0	Theodore Rex	Theodore Rex	eng	4.16	29474	30577	866	556	1079	4598	11118	13226	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theodorerex	0739300806	Book	216171	theodorerex
1768	3142	40923	40923	210239	24	812966007	9780812966010.0	Edmund Morris	2001.0	Theodore Rex	Theodore Rex	eng	4.16	29474	30577	866	556	1079	4598	11118	13226	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theodorerex	073930013X	Book	403461	theodorerex
1769	3143	10222	10222	114	59	031215125X	9780312151260.0	M.M. Kaye	1978.0	The Far Pavilions	The Far Pavilions	en-US	4.2	33348	34522	1044	302	1071	5665	11733	15751	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thefarpavilions	031215125X	Book	23047	thefarpavilions
1770	3146	20819682	20819682	40165571	88	1101874082	9781101874080.0	Paulo Coelho	2014.0	Adultério	Adultery	eng	3.01	24797	32317	3412	3996	6824	10484	6761	4252	https://images.gr-assets.com/books/1406247571m/20819682.jpg	https://images.gr-assets.com/books/1406247571s/20819682.jpg	adultrio	0807062251	Book	381962	adultery
1771	3151	899962	899962	885147	19	395181585	9780395181580.0	Margret Rey, H.A. Rey	1966.0	Curious George Goes to the Hospital	Curious George Goes to the Hospital	eng	4.22	32218	32397	127	491	1223	5840	7948	16895	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	curiousgeorgegoestothehospital	0395181585	Book	61780	curiousgeorgegoestothehospital
1772	3156	11691	11691	2701142	1	375706860	9780375706870.0	Orhan Pamuk, Maureen Freely	2002.0	Kar	Snow	eng	3.55	27132	30451	2965	1480	3439	8534	10871	6127	https://images.gr-assets.com/books/1357684424m/11691.jpg	https://images.gr-assets.com/books/1357684424s/11691.jpg	kar	0295977345	Book	1226792	snow
1773	3156	11691	11691	2701142	1	375706860	9780375706870.0	Orhan Pamuk, Maureen Freely	2002.0	Kar	Snow	eng	3.55	27132	30451	2965	1480	3439	8534	10871	6127	https://images.gr-assets.com/books/1357684424m/11691.jpg	https://images.gr-assets.com/books/1357684424s/11691.jpg	kar	0689855567	Book	110107	snow
1774	3156	11691	11691	2701142	1	375706860	9780375706870.0	Orhan Pamuk, Maureen Freely	2002.0	Kar	Snow	eng	3.55	27132	30451	2965	1480	3439	8534	10871	6127	https://images.gr-assets.com/books/1357684424m/11691.jpg	https://images.gr-assets.com/books/1357684424s/11691.jpg	kar	0375823484	Book	622720	snow
1775	3196	801178	801178	1958046	91	1558749209	9781558749210.0	Jack Canfield, Mark Victor Hansen	1993.0	Chicken Soup for the Soul	Chicken Soup for the Soul	eng	3.94	28664	30141	632	818	1850	6916	9273	11284	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	chickensoupforthesoul	1558749209	Book	537846	chickensoupforthesoul
1776	3202	9601	9601	6582745	63	038533351X	9780385333510.0	Kurt Vonnegut Jr.	1987.0	Bluebeard	Bluebeard	en-US	4.02	27011	28764	1065	140	881	6495	12029	9219	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	bluebeard	0156131986	Book	1592211	bluebeard
1783	3205	550844	550844	538087	66	451822196	9780451822190.0	Stephen King, Bernie Wrightson	1983.0	Cycle of the Werewolf	Cycle of the Werewolf	eng	3.62	30993	36400	1044	687	3635	12773	11097	8208	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	cycleofthewerewolf	0808519085	Book	544428	cycleofthewerewolf
1784	3206	91357	91357	1310677	30	142401099	9780142401100.0	Jane Yolen	1988.0	The Devil's Arithmetic	The Devil's Arithmetic	eng	4.04	39419	41100	1890	881	1713	8038	14526	15942	https://images.gr-assets.com/books/1342046407m/91357.jpg	https://images.gr-assets.com/books/1342046407s/91357.jpg	thedevilsarithmetic	0140345353	Book	10984	thedevilsarithmetic
1785	3206	91357	91357	1310677	30	142401099	9780142401100.0	Jane Yolen	1988.0	The Devil's Arithmetic	The Devil's Arithmetic	eng	4.04	39419	41100	1890	881	1713	8038	14526	15942	https://images.gr-assets.com/books/1342046407m/91357.jpg	https://images.gr-assets.com/books/1342046407s/91357.jpg	thedevilsarithmetic	0670810274	Book	398299	thedevilsarithmetic
1786	3219	775346	775346	1808852	84	1400031699	9781400031700.0	Donna Tartt	2002.0	The Little Friend	The Little Friend	eng	3.43	28978	33799	3244	1732	4727	10584	10673	6083	https://images.gr-assets.com/books/1327936589m/775346.jpg	https://images.gr-assets.com/books/1327936589s/775346.jpg	thelittlefriend	0679439382	Book	123900	thelittlefriend
1787	3219	775346	775346	1808852	84	1400031699	9781400031700.0	Donna Tartt	2002.0	The Little Friend	The Little Friend	eng	3.43	28978	33799	3244	1732	4727	10584	10673	6083	https://images.gr-assets.com/books/1327936589m/775346.jpg	https://images.gr-assets.com/books/1327936589s/775346.jpg	thelittlefriend	0553714031	Book	585952	thelittlefriend
1788	3232	189182	189182	802423	36	448421658	9780448421650.0	Marjorie Flack, Kurt Wiese	1933.0	The Story About Ping	The Story About Ping	en-US	4.15	36193	36740	418	537	1424	6993	10851	16935	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thestoryaboutping	0140502416	Book	18368	thestoryaboutping
1789	3237	25354	25354	51364	34	452287057	9780452287050.0	Dorothy Allison	1992.0	Bastard Out of Carolina	Bastard Out of Carolina	eng	4.09	27358	32549	2173	434	1236	5699	12861	12319	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	bastardoutofcarolina	0452269571	Book	17413	bastardoutofcarolina
1790	3240	4035	4035	1732833	57	446677124	9780446677130.0	Scott Turow	1990.0	The Burden of Proof	The Burden of Proof	eng	4.05	29103	29820	222	199	813	6351	12394	10063	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theburdenofproof	0446360589	Book	153007	theburdenofproof
1791	3250	10873	10873	1028908	43	786891076	9780786891080.0	Steve Martin	2000.0	Shopgirl: A Novella	Shopgirl	en-US	3.42	28063	32356	2489	1096	4324	11512	10723	4701	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	shopgirlanovella	0743506669	Book	447671	shopgirl
1792	3250	10873	10873	1028908	43	786891076	9780786891080.0	Steve Martin	2000.0	Shopgirl: A Novella	Shopgirl	en-US	3.42	28063	32356	2489	1096	4324	11512	10723	4701	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	shopgirlanovella	0743506677	Book	486087	shopgirl
1793	3250	10873	10873	1028908	43	786891076	9780786891080.0	Steve Martin	2000.0	Shopgirl: A Novella	Shopgirl	en-US	3.42	28063	32356	2489	1096	4324	11512	10723	4701	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	shopgirlanovella	0786885688	Book	5354	shopgirl
1794	3255	4708	4708	2432116	522	743451503	9780743451500.0	F. Scott Fitzgerald	1922.0	The Beautiful and Damned	The Beautiful and Damned		3.75	26597	33692	2050	632	2522	9543	12851	8144	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	thebeautifulanddamned	0684852764	Book	368744	thebeautifulanddamned
1795	3256	27037	27037	1427207	843	192833723	9780192833720.0	Augustine of Hippo, Henry Chadwick, Albert Cook Outler	397.0	Confessiones Sancti Patris nostri Augustini	Confessions		3.88	25674	33636	1554	1163	2513	7408	10523	12029	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	confessionessanctipatrisnostriaugustini	1551667525	Book	320711	confessions
1796	3258	116012	116012	1461164	74	515130389	9780515130390.0	Nora Roberts	2000.0	Carolina Moon	Carolina Moon	eng	4.02	33719	35180	699	276	1338	8343	12574	12649	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	carolinamoon	0515130389	Book	177271	carolinamoon
1797	3277	43930	43930	14596509	83	440236738	9780440236730.0	Harlan Coben	2002.0	Gone for Good	Gone for Good	eng	4.1	29777	33482	1759	197	847	6057	14641	11740	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	goneforgood	0440236738	Book	2782	goneforgood
1798	3277	43930	43930	14596509	83	440236738	9780440236730.0	Harlan Coben	2002.0	Gone for Good	Gone for Good	eng	4.1	29777	33482	1759	197	847	6057	14641	11740	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	goneforgood	0375400214	Book	1151037	goneforgood
1799	3284	5181	5181	2471173	23	671042572	9780671042580.0	Bret Lott	1991.0	Jewel (Oprah's Book Club) 	Jewel		3.64	31851	32731	587	763	2803	10719	11586	6860	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	jeweloprahsbookclub	0877142106	Book	3075438	jewel
1800	3284	5181	5181	2471173	23	671042572	9780671042580.0	Bret Lott	1991.0	Jewel (Oprah's Book Club) 	Jewel		3.64	31851	32731	587	763	2803	10719	11586	6860	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	jeweloprahsbookclub	0671038184	Book	84549	jewel
1801	3284	5181	5181	2471173	23	671042572	9780671042580.0	Bret Lott	1991.0	Jewel (Oprah's Book Club) 	Jewel		3.64	31851	32731	587	763	2803	10719	11586	6860	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	jeweloprahsbookclub	0671043080	Book	1101922	jewel
1802	3293	176839	176839	1445239	37	812976185	9780812976180.0	Anna Quindlen	1994.0	One True Thing	One True Thing		4.01	30831	32454	1096	214	965	7197	13926	10152	https://images.gr-assets.com/books/1320401814m/176839.jpg	https://images.gr-assets.com/books/1320401814s/176839.jpg	onetruething	044022103X	Book	13491	onetruething
1803	3293	176839	176839	1445239	37	812976185	9780812976180.0	Anna Quindlen	1994.0	One True Thing	One True Thing		4.01	30831	32454	1096	214	965	7197	13926	10152	https://images.gr-assets.com/books/1320401814m/176839.jpg	https://images.gr-assets.com/books/1320401814s/176839.jpg	onetruething	0385319207	Book	264101	onetruething
1804	3299	15990489	15990489	21746515	45	140911399X	9781409114000.0	Maeve Binchy	2012.0	A Week in Winter	A Week in Winter	en-GB	3.79	25371	32533	4641	405	1850	9334	13675	7269	https://images.gr-assets.com/books/1346827587m/15990489.jpg	https://images.gr-assets.com/books/1346827587s/15990489.jpg	aweekinwinter	031298667X	Book	35788	aweekinwinter
1805	3303	556511	556511	997631	34	399229191	9780399229190.0	Eric Carle	1984.0	The Very Busy Spider 	The Very Busy Spider	en-US	4.19	31537	32002	558	345	1027	6083	9146	15401	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	theverybusyspider	0399211667	Book	16468	theverybusyspider
1806	3304	37738	37738	244031	36	9991373764	9789991373770.0	Judy Blume	1978.0	Freckle Juice	Freckle Juice	eng	3.82	34579	36363	779	672	2412	10944	11224	11111	https://images.gr-assets.com/books/1295888341m/37738.jpg	https://images.gr-assets.com/books/1295888341s/37738.jpg	frecklejuice	0027116905	Book	162818	frecklejuice
1807	3304	37738	37738	244031	36	9991373764	9789991373770.0	Judy Blume	1978.0	Freckle Juice	Freckle Juice	eng	3.82	34579	36363	779	672	2412	10944	11224	11111	https://images.gr-assets.com/books/1295888341m/37738.jpg	https://images.gr-assets.com/books/1295888341s/37738.jpg	frecklejuice	0881031798	Book	772042	frecklejuice
1808	3304	37738	37738	244031	36	9991373764	9789991373770.0	Judy Blume	1978.0	Freckle Juice	Freckle Juice	eng	3.82	34579	36363	779	672	2412	10944	11224	11111	https://images.gr-assets.com/books/1295888341m/37738.jpg	https://images.gr-assets.com/books/1295888341s/37738.jpg	frecklejuice	0440428130	Book	1516	frecklejuice
1809	3306	34053	34053	2475078	598	517266555	9780517266560.0	Rudyard Kipling	1902.0	Just So Stories for Little Children	Just So Stories		4.09	35708	38592	1020	431	1511	7688	13308	15654	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	justsostoriesforlittlechildren	1857939042	Book	1452160	justsostories
1810	3306	34053	34053	2475078	598	517266555	9780517266560.0	Rudyard Kipling	1902.0	Just So Stories for Little Children	Just So Stories		4.09	35708	38592	1020	431	1511	7688	13308	15654	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	justsostoriesforlittlechildren	1857159063	Book	2078707	justsostories
1811	3306	34053	34053	2475078	598	517266555	9780517266560.0	Rudyard Kipling	1902.0	Just So Stories for Little Children	Just So Stories		4.09	35708	38592	1020	431	1511	7688	13308	15654	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	justsostoriesforlittlechildren	069452476X	Book	677030	justsostories
1812	3306	34053	34053	2475078	598	517266555	9780517266560.0	Rudyard Kipling	1902.0	Just So Stories for Little Children	Just So Stories		4.09	35708	38592	1020	431	1511	7688	13308	15654	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	justsostoriesforlittlechildren	1582880042	Book	1929672	justsostories
1813	3308	4477	4477	2710546	31	312421702	9780312421700.0	Atul Gawande, Susanne Kuhlmann-Krieg	2002.0	Complications: A Surgeon's Notes on an Imperfect Science	Complications: A Surgeon's Notes on an Imperfect Science	en-US	4.23	26267	27901	1977	168	579	3800	11337	12017	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	complicationsasurgeonsnotesonanimperfectscience	1559278587	Book	130906	complicationsasurgeonsnotesonanimperfectscience
1814	3308	4477	4477	2710546	31	312421702	9780312421700.0	Atul Gawande, Susanne Kuhlmann-Krieg	2002.0	Complications: A Surgeon's Notes on an Imperfect Science	Complications: A Surgeon's Notes on an Imperfect Science	en-US	4.23	26267	27901	1977	168	579	3800	11337	12017	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	complicationsasurgeonsnotesonanimperfectscience	0805063196	Book	35649	complicationsasurgeonsnotesonanimperfectscience
1815	3308	4477	4477	2710546	31	312421702	9780312421700.0	Atul Gawande, Susanne Kuhlmann-Krieg	2002.0	Complications: A Surgeon's Notes on an Imperfect Science	Complications: A Surgeon's Notes on an Imperfect Science	en-US	4.23	26267	27901	1977	168	579	3800	11337	12017	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png	complicationsasurgeonsnotesonanimperfectscience	0312421702	Book	2204	complicationsasurgeonsnotesonanimperfectscience
1816	3311	690866	690866	747996	57	080411109X	9780804111100.0	Amy Tan	1995.0	The Hundred Secret Senses	The Hundred Secret Senses	en-US	3.98	32002	34934	1419	269	1232	8092	14830	10511	https://images.gr-assets.com/books/1327869967m/690866.jpg	https://images.gr-assets.com/books/1327869967s/690866.jpg	thehundredsecretsenses	080411109X	Book	12639	thehundredsecretsenses
1817	3311	690866	690866	747996	57	080411109X	9780804111100.0	Amy Tan	1995.0	The Hundred Secret Senses	The Hundred Secret Senses	en-US	3.98	32002	34934	1419	269	1232	8092	14830	10511	https://images.gr-assets.com/books/1327869967m/690866.jpg	https://images.gr-assets.com/books/1327869967s/690866.jpg	thehundredsecretsenses	0613032098	Book	891098	thehundredsecretsenses
1818	3311	690866	690866	747996	57	080411109X	9780804111100.0	Amy Tan	1995.0	The Hundred Secret Senses	The Hundred Secret Senses	en-US	3.98	32002	34934	1419	269	1232	8092	14830	10511	https://images.gr-assets.com/books/1327869967m/690866.jpg	https://images.gr-assets.com/books/1327869967s/690866.jpg	thehundredsecretsenses	0375701524	Book	300102	thehundredsecretsenses
1819	3315	17287028	17287028	24036009	2	1250040159	9781250040150.0	Elizabeth  Smart, Chris Stewart	2013.0		My Story	eng	3.77	23294	25846	3604	1048	1889	6465	8899	7545	https://images.gr-assets.com/books/1367749530m/17287028.jpg	https://images.gr-assets.com/books/1367749530s/17287028.jpg	nan	0815411022	Book	141086	mystory
1820	3348	153540	153540	31274	33	395181569	9780395181560.0	Virginia Lee Burton	1942.0	The Little House	The Little House	eng	4.29	34002	34429	898	509	1094	5136	8915	18775	https://images.gr-assets.com/books/1363184334m/153540.jpg	https://images.gr-assets.com/books/1363184334s/153540.jpg	thelittlehouse	0613298039	Book	362989	thelittlehouse
1821	3348	153540	153540	31274	33	395181569	9780395181560.0	Virginia Lee Burton	1942.0	The Little House	The Little House	eng	4.29	34002	34429	898	509	1094	5136	8915	18775	https://images.gr-assets.com/books/1363184334m/153540.jpg	https://images.gr-assets.com/books/1363184334s/153540.jpg	thelittlehouse	0395181569	Book	14410	thelittlehouse
1822	3348	153540	153540	31274	33	395181569	9780395181560.0	Virginia Lee Burton	1942.0	The Little House	The Little House	eng	4.29	34002	34429	898	509	1094	5136	8915	18775	https://images.gr-assets.com/books/1363184334m/153540.jpg	https://images.gr-assets.com/books/1363184334s/153540.jpg	thelittlehouse	039525938X	Book	67317	thelittlehouse
1823	3352	321577	321577	19815	50	014029628X	9780140296280.0	Susan Vreeland	1999.0	Girl in Hyacinth Blue	Girl in Hyacinth Blue	en-US	3.72	31883	33042	1641	556	2293	10352	12602	7239	https://images.gr-assets.com/books/1364742503m/321577.jpg	https://images.gr-assets.com/books/1364742503s/321577.jpg	girlinhyacinthblue	1878448900	Book	42665	girlinhyacinthblue
1824	3352	321577	321577	19815	50	014029628X	9780140296280.0	Susan Vreeland	1999.0	Girl in Hyacinth Blue	Girl in Hyacinth Blue	en-US	3.72	31883	33042	1641	556	2293	10352	12602	7239	https://images.gr-assets.com/books/1364742503m/321577.jpg	https://images.gr-assets.com/books/1364742503s/321577.jpg	girlinhyacinthblue	014029628X	Book	5531	girlinhyacinthblue
